model,mapping,method,is_counter,roi_kind,roi,s2,trough_uv,min_uv,dip_uv_threshold,s7
wav2vec2-large,mtrf,method_43_counter,True,electrode,Cz,True,-0.42613,-0.42613,0.25,True
wav2vec2-large,mtrf,method_43_counter,True,electrode,Cz,True,-0.42613,-0.42613,0.5,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,Cz,True,-0.42613,-0.42613,0.75,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,Cz,True,-0.42613,-0.42613,1.0,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,Cz,True,-0.42613,-0.42613,1.5,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,Cz,True,-0.42613,-0.42613,2.0,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,Cz,True,-0.42613,-0.42613,2.5,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,C3,True,-0.05626,-0.05626,0.25,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,C3,True,-0.05626,-0.05626,0.5,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,C3,True,-0.05626,-0.05626,0.75,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,C3,True,-0.05626,-0.05626,1.0,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,C3,True,-0.05626,-0.05626,1.5,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,C3,True,-0.05626,-0.05626,2.0,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,C3,True,-0.05626,-0.05626,2.5,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,C4,True,-1.19028,-1.19028,0.25,True
wav2vec2-large,mtrf,method_43_counter,True,electrode,C4,True,-1.19028,-1.19028,0.5,True
wav2vec2-large,mtrf,method_43_counter,True,electrode,C4,True,-1.19028,-1.19028,0.75,True
wav2vec2-large,mtrf,method_43_counter,True,electrode,C4,True,-1.19028,-1.19028,1.0,True
wav2vec2-large,mtrf,method_43_counter,True,electrode,C4,True,-1.19028,-1.19028,1.5,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,C4,True,-1.19028,-1.19028,2.0,False
wav2vec2-large,mtrf,method_43_counter,True,electrode,C4,True,-1.19028,-1.19028,2.5,False
wav2vec2-large,mtrf,method_44,False,electrode,Fz,False,1.02211,1.02211,0.25,False
wav2vec2-large,mtrf,method_44,False,electrode,Fz,False,1.02211,1.02211,0.5,False
wav2vec2-large,mtrf,method_44,False,electrode,Fz,False,1.02211,1.02211,0.75,False
wav2vec2-large,mtrf,method_44,False,electrode,Fz,False,1.02211,1.02211,1.0,False
wav2vec2-large,mtrf,method_44,False,electrode,Fz,False,1.02211,1.02211,1.5,False
wav2vec2-large,mtrf,method_44,False,electrode,Fz,False,1.02211,1.02211,2.0,False
wav2vec2-large,mtrf,method_44,False,electrode,Fz,False,1.02211,1.02211,2.5,False
wav2vec2-large,mtrf,method_44,False,electrode,F3,True,-4.59545,-4.59545,0.25,True
wav2vec2-large,mtrf,method_44,False,electrode,F3,True,-4.59545,-4.59545,0.5,True
wav2vec2-large,mtrf,method_44,False,electrode,F3,True,-4.59545,-4.59545,0.75,True
wav2vec2-large,mtrf,method_44,False,electrode,F3,True,-4.59545,-4.59545,1.0,True
wav2vec2-large,mtrf,method_44,False,electrode,F3,True,-4.59545,-4.59545,1.5,True
wav2vec2-large,mtrf,method_44,False,electrode,F3,True,-4.59545,-4.59545,2.0,True
wav2vec2-large,mtrf,method_44,False,electrode,F3,True,-4.59545,-4.59545,2.5,True
wav2vec2-large,mtrf,method_44,False,electrode,F4,False,-3.68564,-4.28242,0.25,False
wav2vec2-large,mtrf,method_44,False,electrode,F4,False,-3.68564,-4.28242,0.5,False
wav2vec2-large,mtrf,method_44,False,electrode,F4,False,-3.68564,-4.28242,0.75,False
wav2vec2-large,mtrf,method_44,False,electrode,F4,False,-3.68564,-4.28242,1.0,False
wav2vec2-large,mtrf,method_44,False,electrode,F4,False,-3.68564,-4.28242,1.5,False
wav2vec2-large,mtrf,method_44,False,electrode,F4,False,-3.68564,-4.28242,2.0,False
wav2vec2-large,mtrf,method_44,False,electrode,F4,False,-3.68564,-4.28242,2.5,False
wav2vec2-large,mtrf,method_44,False,electrode,FCz,False,-0.04718,-0.04718,0.25,False
wav2vec2-large,mtrf,method_44,False,electrode,FCz,False,-0.04718,-0.04718,0.5,False
wav2vec2-large,mtrf,method_44,False,electrode,FCz,False,-0.04718,-0.04718,0.75,False
wav2vec2-large,mtrf,method_44,False,electrode,FCz,False,-0.04718,-0.04718,1.0,False
wav2vec2-large,mtrf,method_44,False,electrode,FCz,False,-0.04718,-0.04718,1.5,False
wav2vec2-large,mtrf,method_44,False,electrode,FCz,False,-0.04718,-0.04718,2.0,False
wav2vec2-large,mtrf,method_44,False,electrode,FCz,False,-0.04718,-0.04718,2.5,False
wav2vec2-large,mtrf,method_44,False,electrode,Cz,True,0.1492,0.1492,0.25,False
wav2vec2-large,mtrf,method_44,False,electrode,Cz,True,0.1492,0.1492,0.5,False
wav2vec2-large,mtrf,method_44,False,electrode,Cz,True,0.1492,0.1492,0.75,False
wav2vec2-large,mtrf,method_44,False,electrode,Cz,True,0.1492,0.1492,1.0,False
wav2vec2-large,mtrf,method_44,False,electrode,Cz,True,0.1492,0.1492,1.5,False
wav2vec2-large,mtrf,method_44,False,electrode,Cz,True,0.1492,0.1492,2.0,False
wav2vec2-large,mtrf,method_44,False,electrode,Cz,True,0.1492,0.1492,2.5,False
wav2vec2-large,mtrf,method_44,False,electrode,C3,True,-0.92417,-0.92417,0.25,True
wav2vec2-large,mtrf,method_44,False,electrode,C3,True,-0.92417,-0.92417,0.5,True
wav2vec2-large,mtrf,method_44,False,electrode,C3,True,-0.92417,-0.92417,0.75,True
wav2vec2-large,mtrf,method_44,False,electrode,C3,True,-0.92417,-0.92417,1.0,False
wav2vec2-large,mtrf,method_44,False,electrode,C3,True,-0.92417,-0.92417,1.5,False
wav2vec2-large,mtrf,method_44,False,electrode,C3,True,-0.92417,-0.92417,2.0,False
wav2vec2-large,mtrf,method_44,False,electrode,C3,True,-0.92417,-0.92417,2.5,False
wav2vec2-large,mtrf,method_44,False,electrode,C4,True,-1.65546,-1.65546,0.25,True
wav2vec2-large,mtrf,method_44,False,electrode,C4,True,-1.65546,-1.65546,0.5,True
wav2vec2-large,mtrf,method_44,False,electrode,C4,True,-1.65546,-1.65546,0.75,True
wav2vec2-large,mtrf,method_44,False,electrode,C4,True,-1.65546,-1.65546,1.0,True
wav2vec2-large,mtrf,method_44,False,electrode,C4,True,-1.65546,-1.65546,1.5,True
wav2vec2-large,mtrf,method_44,False,electrode,C4,True,-1.65546,-1.65546,2.0,False
wav2vec2-large,mtrf,method_44,False,electrode,C4,True,-1.65546,-1.65546,2.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Fz,True,0.14183,0.14183,0.25,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Fz,True,0.14183,0.14183,0.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Fz,True,0.14183,0.14183,0.75,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Fz,True,0.14183,0.14183,1.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Fz,True,0.14183,0.14183,1.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Fz,True,0.14183,0.14183,2.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Fz,True,0.14183,0.14183,2.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F3,False,1.7606,1.7606,0.25,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F3,False,1.7606,1.7606,0.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F3,False,1.7606,1.7606,0.75,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F3,False,1.7606,1.7606,1.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F3,False,1.7606,1.7606,1.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F3,False,1.7606,1.7606,2.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F3,False,1.7606,1.7606,2.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F4,False,2.81451,2.81451,0.25,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F4,False,2.81451,2.81451,0.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F4,False,2.81451,2.81451,0.75,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F4,False,2.81451,2.81451,1.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F4,False,2.81451,2.81451,1.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F4,False,2.81451,2.81451,2.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,F4,False,2.81451,2.81451,2.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,FCz,False,0.88,0.88,0.25,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,FCz,False,0.88,0.88,0.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,FCz,False,0.88,0.88,0.75,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,FCz,False,0.88,0.88,1.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,FCz,False,0.88,0.88,1.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,FCz,False,0.88,0.88,2.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,FCz,False,0.88,0.88,2.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Cz,False,0.3763,-1.23358,0.25,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Cz,False,0.3763,-1.23358,0.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Cz,False,0.3763,-1.23358,0.75,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Cz,False,0.3763,-1.23358,1.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Cz,False,0.3763,-1.23358,1.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Cz,False,0.3763,-1.23358,2.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,Cz,False,0.3763,-1.23358,2.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C3,False,0.71419,0.71419,0.25,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C3,False,0.71419,0.71419,0.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C3,False,0.71419,0.71419,0.75,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C3,False,0.71419,0.71419,1.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C3,False,0.71419,0.71419,1.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C3,False,0.71419,0.71419,2.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C3,False,0.71419,0.71419,2.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C4,False,1.88542,1.88542,0.25,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C4,False,1.88542,1.88542,0.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C4,False,1.88542,1.88542,0.75,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C4,False,1.88542,1.88542,1.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C4,False,1.88542,1.88542,1.5,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C4,False,1.88542,1.88542,2.0,False
wav2vec2-large,mtrf,method_44_counter,True,electrode,C4,False,1.88542,1.88542,2.5,False
wav2vec2-large,mtrf,method_53,False,electrode,Fz,True,-1.06538,-1.06538,0.25,True
wav2vec2-large,mtrf,method_53,False,electrode,Fz,True,-1.06538,-1.06538,0.5,True
wav2vec2-large,mtrf,method_53,False,electrode,Fz,True,-1.06538,-1.06538,0.75,True
wav2vec2-large,mtrf,method_53,False,electrode,Fz,True,-1.06538,-1.06538,1.0,True
wav2vec2-large,mtrf,method_53,False,electrode,Fz,True,-1.06538,-1.06538,1.5,False
wav2vec2-large,mtrf,method_53,False,electrode,Fz,True,-1.06538,-1.06538,2.0,False
wav2vec2-large,mtrf,method_53,False,electrode,Fz,True,-1.06538,-1.06538,2.5,False
wav2vec2-large,mtrf,method_53,False,electrode,F3,False,-0.32201,-0.32201,0.25,False
wav2vec2-large,mtrf,method_53,False,electrode,F3,False,-0.32201,-0.32201,0.5,False
wav2vec2-large,mtrf,method_53,False,electrode,F3,False,-0.32201,-0.32201,0.75,False
wav2vec2-large,mtrf,method_53,False,electrode,F3,False,-0.32201,-0.32201,1.0,False
wav2vec2-large,mtrf,method_53,False,electrode,F3,False,-0.32201,-0.32201,1.5,False
wav2vec2-large,mtrf,method_53,False,electrode,F3,False,-0.32201,-0.32201,2.0,False
wav2vec2-large,mtrf,method_53,False,electrode,F3,False,-0.32201,-0.32201,2.5,False
wav2vec2-large,mtrf,method_53,False,electrode,F4,False,0.85642,0.71113,0.25,False
wav2vec2-large,mtrf,method_53,False,electrode,F4,False,0.85642,0.71113,0.5,False
wav2vec2-large,mtrf,method_53,False,electrode,F4,False,0.85642,0.71113,0.75,False
wav2vec2-large,mtrf,method_53,False,electrode,F4,False,0.85642,0.71113,1.0,False
wav2vec2-large,mtrf,method_53,False,electrode,F4,False,0.85642,0.71113,1.5,False
wav2vec2-large,mtrf,method_53,False,electrode,F4,False,0.85642,0.71113,2.0,False
wav2vec2-large,mtrf,method_53,False,electrode,F4,False,0.85642,0.71113,2.5,False
wav2vec2-large,mtrf,method_53,False,electrode,FCz,True,-0.58827,-0.58827,0.25,True
wav2vec2-large,mtrf,method_53,False,electrode,FCz,True,-0.58827,-0.58827,0.5,True
wav2vec2-large,mtrf,method_53,False,electrode,FCz,True,-0.58827,-0.58827,0.75,False
wav2vec2-large,mtrf,method_53,False,electrode,FCz,True,-0.58827,-0.58827,1.0,False
wav2vec2-large,mtrf,method_53,False,electrode,FCz,True,-0.58827,-0.58827,1.5,False
wav2vec2-large,mtrf,method_53,False,electrode,FCz,True,-0.58827,-0.58827,2.0,False
wav2vec2-large,mtrf,method_53,False,electrode,FCz,True,-0.58827,-0.58827,2.5,False
wav2vec2-large,mtrf,method_53,False,electrode,Cz,True,-1.35063,-1.35063,0.25,True
wav2vec2-large,mtrf,method_53,False,electrode,Cz,True,-1.35063,-1.35063,0.5,True
wav2vec2-large,mtrf,method_53,False,electrode,Cz,True,-1.35063,-1.35063,0.75,True
wav2vec2-large,mtrf,method_53,False,electrode,Cz,True,-1.35063,-1.35063,1.0,True
wav2vec2-large,mtrf,method_53,False,electrode,Cz,True,-1.35063,-1.35063,1.5,False
wav2vec2-large,mtrf,method_53,False,electrode,Cz,True,-1.35063,-1.35063,2.0,False
wav2vec2-large,mtrf,method_53,False,electrode,Cz,True,-1.35063,-1.35063,2.5,False
wav2vec2-large,mtrf,method_53,False,electrode,C3,True,-0.47372,-0.47372,0.25,True
wav2vec2-large,mtrf,method_53,False,electrode,C3,True,-0.47372,-0.47372,0.5,False
wav2vec2-large,mtrf,method_53,False,electrode,C3,True,-0.47372,-0.47372,0.75,False
wav2vec2-large,mtrf,method_53,False,electrode,C3,True,-0.47372,-0.47372,1.0,False
wav2vec2-large,mtrf,method_53,False,electrode,C3,True,-0.47372,-0.47372,1.5,False
wav2vec2-large,mtrf,method_53,False,electrode,C3,True,-0.47372,-0.47372,2.0,False
wav2vec2-large,mtrf,method_53,False,electrode,C3,True,-0.47372,-0.47372,2.5,False
wav2vec2-large,mtrf,method_53,False,electrode,C4,True,-0.33344,-0.33344,0.25,True
wav2vec2-large,mtrf,method_53,False,electrode,C4,True,-0.33344,-0.33344,0.5,False
wav2vec2-large,mtrf,method_53,False,electrode,C4,True,-0.33344,-0.33344,0.75,False
wav2vec2-large,mtrf,method_53,False,electrode,C4,True,-0.33344,-0.33344,1.0,False
wav2vec2-large,mtrf,method_53,False,electrode,C4,True,-0.33344,-0.33344,1.5,False
wav2vec2-large,mtrf,method_53,False,electrode,C4,True,-0.33344,-0.33344,2.0,False
wav2vec2-large,mtrf,method_53,False,electrode,C4,True,-0.33344,-0.33344,2.5,False
wav2vec2-large,mtrf,method_53_counter,True,electrode,Fz,True,-4.25814,-4.25814,0.25,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Fz,True,-4.25814,-4.25814,0.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Fz,True,-4.25814,-4.25814,0.75,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Fz,True,-4.25814,-4.25814,1.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Fz,True,-4.25814,-4.25814,1.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Fz,True,-4.25814,-4.25814,2.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Fz,True,-4.25814,-4.25814,2.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F3,True,-7.82476,-7.82476,0.25,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F3,True,-7.82476,-7.82476,0.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F3,True,-7.82476,-7.82476,0.75,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F3,True,-7.82476,-7.82476,1.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F3,True,-7.82476,-7.82476,1.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F3,True,-7.82476,-7.82476,2.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F3,True,-7.82476,-7.82476,2.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F4,True,-7.67807,-7.67807,0.25,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F4,True,-7.67807,-7.67807,0.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F4,True,-7.67807,-7.67807,0.75,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F4,True,-7.67807,-7.67807,1.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F4,True,-7.67807,-7.67807,1.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F4,True,-7.67807,-7.67807,2.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,F4,True,-7.67807,-7.67807,2.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,FCz,True,-4.03541,-4.03541,0.25,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,FCz,True,-4.03541,-4.03541,0.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,FCz,True,-4.03541,-4.03541,0.75,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,FCz,True,-4.03541,-4.03541,1.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,FCz,True,-4.03541,-4.03541,1.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,FCz,True,-4.03541,-4.03541,2.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,FCz,True,-4.03541,-4.03541,2.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Cz,True,-3.02988,-3.02988,0.25,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Cz,True,-3.02988,-3.02988,0.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Cz,True,-3.02988,-3.02988,0.75,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Cz,True,-3.02988,-3.02988,1.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Cz,True,-3.02988,-3.02988,1.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Cz,True,-3.02988,-3.02988,2.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,Cz,True,-3.02988,-3.02988,2.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C3,True,-4.11551,-4.47345,0.25,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C3,True,-4.11551,-4.47345,0.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C3,True,-4.11551,-4.47345,0.75,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C3,True,-4.11551,-4.47345,1.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C3,True,-4.11551,-4.47345,1.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C3,True,-4.11551,-4.47345,2.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C3,True,-4.11551,-4.47345,2.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C4,True,-3.43553,-3.43553,0.25,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C4,True,-3.43553,-3.43553,0.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C4,True,-3.43553,-3.43553,0.75,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C4,True,-3.43553,-3.43553,1.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C4,True,-3.43553,-3.43553,1.5,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C4,True,-3.43553,-3.43553,2.0,True
wav2vec2-large,mtrf,method_53_counter,True,electrode,C4,True,-3.43553,-3.43553,2.5,True
wav2vec2-large,mtrf,method_55,False,electrode,Fz,True,-0.86065,-1.16798,0.25,True
wav2vec2-large,mtrf,method_55,False,electrode,Fz,True,-0.86065,-1.16798,0.5,True
wav2vec2-large,mtrf,method_55,False,electrode,Fz,True,-0.86065,-1.16798,0.75,True
wav2vec2-large,mtrf,method_55,False,electrode,Fz,True,-0.86065,-1.16798,1.0,False
wav2vec2-large,mtrf,method_55,False,electrode,Fz,True,-0.86065,-1.16798,1.5,False
wav2vec2-large,mtrf,method_55,False,electrode,Fz,True,-0.86065,-1.16798,2.0,False
wav2vec2-large,mtrf,method_55,False,electrode,Fz,True,-0.86065,-1.16798,2.5,False
wav2vec2-large,mtrf,method_55,False,electrode,F3,False,1.95394,1.95394,0.25,False
wav2vec2-large,mtrf,method_55,False,electrode,F3,False,1.95394,1.95394,0.5,False
wav2vec2-large,mtrf,method_55,False,electrode,F3,False,1.95394,1.95394,0.75,False
wav2vec2-large,mtrf,method_55,False,electrode,F3,False,1.95394,1.95394,1.0,False
wav2vec2-large,mtrf,method_55,False,electrode,F3,False,1.95394,1.95394,1.5,False
wav2vec2-large,mtrf,method_55,False,electrode,F3,False,1.95394,1.95394,2.0,False
wav2vec2-large,mtrf,method_55,False,electrode,F3,False,1.95394,1.95394,2.5,False
wav2vec2-large,mtrf,method_55,False,electrode,F4,False,3.41223,3.41223,0.25,False
wav2vec2-large,mtrf,method_55,False,electrode,F4,False,3.41223,3.41223,0.5,False
wav2vec2-large,mtrf,method_55,False,electrode,F4,False,3.41223,3.41223,0.75,False
wav2vec2-large,mtrf,method_55,False,electrode,F4,False,3.41223,3.41223,1.0,False
wav2vec2-large,mtrf,method_55,False,electrode,F4,False,3.41223,3.41223,1.5,False
wav2vec2-large,mtrf,method_55,False,electrode,F4,False,3.41223,3.41223,2.0,False
wav2vec2-large,mtrf,method_55,False,electrode,F4,False,3.41223,3.41223,2.5,False
wav2vec2-large,mtrf,method_55,False,electrode,FCz,True,-0.3108,-0.3108,0.25,True
wav2vec2-large,mtrf,method_55,False,electrode,FCz,True,-0.3108,-0.3108,0.5,False
wav2vec2-large,mtrf,method_55,False,electrode,FCz,True,-0.3108,-0.3108,0.75,False
wav2vec2-large,mtrf,method_55,False,electrode,FCz,True,-0.3108,-0.3108,1.0,False
wav2vec2-large,mtrf,method_55,False,electrode,FCz,True,-0.3108,-0.3108,1.5,False
wav2vec2-large,mtrf,method_55,False,electrode,FCz,True,-0.3108,-0.3108,2.0,False
